1.05121481662542E+017	negative	I forgot how sad the first episode of the 5th season of Dexter is. #depressing #dexter #darkpassenger
1.05029581387465E+017	positive	Ironman UK, Bolton highlights on tomorrow: 7.10 am on channel 4, or watch back on 4OD! Hope i can get a sneaky glimpse on it!
2.36937024748278E+017	neutral	6 agencies, incl. the Bomb Squad, were needed to dispose of hazardous waste at E. 10th St/Post Rd. http://t.co/TnCe4sfH http://t.co/iESfohaa
2.46320883503866E+017	neutral	Last, U-School HC said the next member of the Bomb Squad will be 9th grader Sam Bruce, nephew of Isaac Bruce #2016Prospect @larryblustein
2.22808037637898E+017	neutral	Well, monsoon coming in from the North and the Bomb Squad down in Midtown on the 15th. Time to go.
2.52046986713387E+017	positive	Good morning Bomb Squad family! I hope you all have a lovely Saturday!
2.11638423684002E+017	positive	Gumby may be the answer to our forward woes. The Bomb Squad never stop believing, and we never stop believing in Gumby. #releasethegumby
2.20597931839996E+017	positive	Happy 4th from the Bomb Squad! http://t.co/aEkrD7OV
2.48616610619875E+017	positive	ok Im off twitter for the night til tomorrow Bomb Squad enjoy ur night love you much!
2.1376266697456E+017	neutral	Brit Award winning pop-star Mika is set to return with his brand new album The Origin of Love, released on Island Records on September 16.
2.53932133037523E+017	neutral	So @onedirection will be in the @CapitalOfficial London studio tomorrow morning. Hope no one mentions Harry's Brit Award error
2.45933960461418E+017	positive	@mrjimBob @booksellercrow she's alright, she'll win the Brit Award for best female if she breaks wind between now and May.
2.18984931102163E+017	positive	I just realized that the boys won their Brit Award on my birthday February 21 then I was like partying that time they recieved it!#BESTGIFTx
2.27386894655316E+017	positive	Look how far they've come since July 23rd 2010. They have a smash album, Brit Award, and the even beat out Justin Bieber for a TCA.
2.37943051551658E+017	positive	Our SE member the Alresford Community Choir to share the stage with Brit Award winning @TheBandBlake on Sep 15 @TRwinchester. How exciting!
1.99094694502875E+017	positive	Scoop! Elmbridge Choir performing with Brit Award classic boy-band BLAKE on May 24th at Epsom Playhouse! Yoohoo how cool is that!
2.49099760936559E+017	positive	Three times Grammy nominated, Brit Award nominee and Ivor Novella winner Joan Armatrading takes to the stage on Sunday! http://t.co/M2uukRLx
2.50972603244761E+017	positive	We're in the studio working on the new album and it sounds EPIC. We may as well pick up our Brit Award now, tbh.
2.37887124450464E+017	neutral	5 Times Oscar winner John Williams will receive a lifetime achievement award at the Classical Brit Awards on October 2 at Royal Albert Hall
2.56746460417249E+017	neutral	@russellthevoice Russell u beat me 2 it lol I was gonna tweet about the Classical Brit Awards being on this Sunday xxxxxxx
2.54939280487637E+017	neutral	Don't Forget The Classical Brit Awards At 10pm tonight for a Special appearance of the 25th anniversary Cast of Phantom for 26th Bday??
2.4255600655351E+017	neutral	Laura Wright, Gareth Malone, Noah Stewart and Margherita Taylor attend the Classic BRIT Awards launch, September 6
2.53237627107557E+017	neutral	OMG!!! Ramin and Sierra performing Phantom of the opera at the classical brit awards televised on sunday ITV at 10.30pm!!!! :D
2.42843744049693E+017	positive	@NJHoranHugs Haha, I hardly knew about them and one day I was at her house and she sat me down and made me watch the Brit Awards with her :)
2.54522959409074E+017	positive	It makes me feel so gay that I just set the classical Brit awards to record tomorrow haha oh dear
2.53625693290766E+017	positive	So glad that the Classical Brit Awards are on ITV 1 on Sunday have set the record button just in case I forget to watch.
2.62006730223927E+017	negative	this nigga @OctobersOwn91 just hit a full court one handed shot with brook lopez...smh, 21st birthday shit
2.57981207768359E+017	neutral	@Chris_Cordaro24 1st game in brooklyn and i want to see brook lopez
2.57279110974427E+017	neutral	Brook Lopez gets a short shot +1, #brooklynnets lead 71-56 w/ 4:20 to play in the 3rd quarter. #hellobrooklyn
2.57271378288452E+017	neutral	Brook Lopez scored 9 points in the 2nd quarter and was featured by #Nets. Joe Johnson was absent, but should play in 2nd half. #Nets #NBA
2.58015550997942E+017	neutral	Dont look now but: Brook Lopez had 19 pts &amp; 9 rebs (28mins) in 1st game back from foot injury over weekend. 18 &amp; 11 (25 mins) tonight.
2.59462275512037E+017	neutral	Imma need Brook Lopez to get more aggressive on the boards. 7 feet tall, c'mon son
2.61274407757021E+017	positive	Brook Lopez the 2nd best offensive center in the NBA he not ass
2.57343426083836E+017	positive	son if deandre learned anything more than dunking.he could be the 3rd best center in the league. brook lopez's rebound numbers hold him back
2.54602446389789E+017	negative	@mperillo86 watching Cannavaro on the 2nd even more embarrassing.
1.56452586218717E+017	negative	Although there was that one time he finished 3rd and Cannavaro finished 1st. Yes, Fabio Cannavaro. Bullshit.
2.01663280140386E+017	negative	But this is not the 1st time that Juventus is maximizing the potentials of ex-Milan players..Cannavaro and Edgar Davids are similar cases
2.26414201890025E+017	neutral	@Raheem_orDie tomorrow fc toronto vs liverpool? Are you go at stadium? Today napoli won 3 a 2 vs bayern !! Scored: Pandev,Cannavaro,insigne!
2.10443076760642E+017	neutral	@zachbussey that year is to be unspoken of. Remember those rubber bracelets too? I may or may not have a dog tag with Cannavaro on it....
1.71857139483165E+017	neutral	Drogba(as reports suggest he is preferred to start), If Cannavaro has anything close to the game he had on friday then he takes this.
2.45597031127728E+017	neutral	This is Buffon's 122nd cap for Italy, now just 4 behind Maldini in 2nd and 14 behind the leader, Cannavaro. #Legend
2.1876665570519E+017	positive	@Colliinnn and he hasn't lost a match since Apr 2nd last year, that's consistent, and never forgetting Cannavaro, the 1st defender to win it
2.50219930623037E+017	positive	@Daniel_Dennehy Just saw u with Cannavaro, didn't know u were here in Italy! Congratz for being the 2nd best in the world!!! #Legend
1.88857697985249E+017	negative	Careless World tour hit up 8 places in Cali. Haha the fuck, yoo.
1.9968322220707E+017	neutral	1st episode of Careless World TV from Europe is on Facebook, make sure to give it a "like" - http://t.co/VhRDJB7y #TeamTyga
2.10090360670663E+017	neutral	@MagzLovesTyga I do remember. It was like leaked at 1st so he made a new one for Careless World
2.61645729402077E+017	neutral	@Tyga Ay you gone release the HotelCalifornia in feb like you did with  Careless World ?
1.89939715154256E+017	neutral	Careless World is the album of the year by @Tyga
1.9529963155345E+017	neutral	Tyga's Careless World moving down five spots to No. 48 with 8,300. Headed into his 10th week, the YMCB rapper's LP has sold 199,400 records.
1.99699072611914E+017	neutral	on my YM shit right now. just finished listening to I Am Not A Human Being. now going onto Pink Friday. after this, hello Careless World.
2.62842514208338E+017	negative	@o0ToucH0o we dont care about Carling Cup! Save it for #Looserpool! Yeah we lose also i wont be crying all night long on wednesday night!
2.63368741230883E+017	negative	Don't think Chelsea should appeal for Torres' red card. Let Sturridge play tomorrow. It's the Carling Cup, not PL.
2.63382091440464E+017	neutral	In the Carling Cup previously, Arsenal played their 2nd string, but even then you could count on Bendtner / Vela to grab a few goals #nb52
2.63982937924588E+017	neutral	Liverpool, CHAMPIONS of the Carling Cup last season, now KICKED OUT in just the 3rd round of the competition 3-1 by SWANSEA at ANFIELD.
2.63726997581218E+017	positive	Another #Chelsea vs #ManchesterUnited today for the 4th round of the Carling Cup!! Don't miss out
2.63771423749853E+017	positive	Have had two very enjoyable nights of Carling Cup action with Arsenal last night and CFC this. Will QPR v Reading on Sunday live up to it..?
2.25998566898942E+017	neutral	@DunkinBoston Because I went to my 1st match when I was 4? My last match was the Carling Cup Final. #DDLiverpool   http://t.co/IGhqM4Vo
2.46358852092694E+017	neutral	@ShutDownTheSun "these birds dont buy the sun" banner at the Carling Cup Final for Mikey Dye &amp; the LFC96 #DontBuyTheSun http://t.co/ZO2BKZcf
1.81326603744326E+017	neutral	@Siralex671 They launched the day of the Carling Cup Final, did you not see the Dont Buy The Sun posters? #DontBuyTheSunANYDAY #JFT96
2.41664946692297E+017	neutral	@rav_sagar @spencermorgan93 they will have the last laugh when we get to the Carling Cup Final.. result may vary.
2.10318502370886E+017	positive	@LivEchoLFC @Dirk_18_Kuyt @jamespearceecho Has to be the hat-trick against ManU....and in a very close 2nd the Carling Cup Final goal :o)
1.72649481869869E+017	positive	@rafvdvaart Hope you are fit for sunday, 3pts against Arsenal, better than watching the Carling Cup Final
2.48431915789611E+017	neutral	#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!!!!!!!
2.48637158435459E+017	neutral	#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!..
2.4863725922458E+017	neutral	#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!,:-)
2.48458775760085E+017	neutral	@YungToneWorld #FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #Flex
2.5155855268934E+017	neutral	Burger &amp; Blonde Friday today @moogb Crows Nest $2.00 Pure Blonde with any burger purchase!
2.59201489225015E+017	neutral	Heading to Crows Nest on Sunday to cover Ray White's celebrations for 110 years in the business of real estate.
2.55087818890703E+017	neutral	This song says everything about a break up ...Rope To Hang by Neil McSweeney: Dir. Sat Johal of Crows Nest Films http://t.co/sA8mXUJv
2.59175928662475E+017	neutral	Will be at Manly Market &amp; Mittagong on Saturday. Crows Nest  Fair and Kiama Market Sunday.  Hope to see you there
2.54063040033616E+017	positive	They say you are what you eat, but it's Friday and I don't care! #TGIF (@ Ogalo Crows Nest) http://t.co/l3uLuKGk
2.56984347935142E+017	neutral	#Nationals 9th Inning had that "4th Quarter #Redskins" feel, didn't it?  Coulda swore I saw Cundiff shank one from the mound.
2.55480934617477E+017	neutral	@SuperSkin"Van full of veteran kickers due into #Redskins Park tomorrow. No word on whether it will run over Cundiff." Watch it go wide Rt.
2.55771096744346E+017	neutral	Cundiff got released. I think he's outta the league now, especially if that quote on the TL this past Sunday was real
2.56609527783358E+017	neutral	Dirty Jim had to close that one out. If not, he may have started hearing comparisons to Cundiff in this town.
2.55696814286729E+017	neutral	If Cundiff would've made the Field Goal Sunday, I could've been eatin' a free 6in sub at Subway for lunch!
2.5572833022405E+017	positive	@AustinDB34 I know thats what Im saying lol Tucker straight outkicked Cundiff in camp, I'm glad he's gone. Didnt he miss one in the 4th qtr?
2.56464266952069E+017	positive	Rg is cleared for the Vikings game Sunday #goodmood   p.s. thank God we got rid of Cuntsniff or is it Cundiff?
2.63527525819503E+017	negative	Cupid did so much work da 1st time that he don't wanna be my friend no more
2.60787675873825E+017	neutral	Cupid and Psyche isn't an original Greek myth. It was a story in The Golden Ass by Apuleius and often cited as the 1st Fairy Tale.
2.61326581774041E+017	positive	@JordyGenevieve hahaha shut up Cupid! Yeah hopefully it does go good and Saturday and every other day!
2.60493482815287E+017	positive	@ben_hatton rumour has it Cupid has you on a piece of string ! Friday not sure Saturday rumours are funky town in gants hill the big V
2.61545687106322E+017	positive	Remember Cupid at Convo last year with the bomb candy bar?? If you liked that, you'll LOVE next Tuesday's Tr http://t.co/af9hu4pU
1.18152301532824E+017	negative	Aw what the hell Curtis Painter coming in and we give up 3rd and 18 conversion.
1.18152182263587E+017	negative	Curtis Painter's finally going to get a shot tonight.  I can't help but root for that guy!
1.18167524167782E+017	negative	Lmao RT @HeatherNoel13: Curtis painter looks like the kind of guy who would try to buy beer on Sunday. #scumbag
1.11483585390854E+017	negative	Peyton Manning ......... NOOOOOOOOOOOOOOOOOOOO!!! If Curtis Painter is starting on Sunday, I am going to lose my shit.
1.18151992605557E+017	neutral	Colts Backup QB Curtis Painter warming up. This could be it for Kerry Collins who may have a concussion. #NFL #Colts
1.19841676968722E+017	neutral	Colts to start Painter at QB on Monday vs. Bucs - Curtis Painter will make his first NFL start at quarterback for th... http://t.co/VVgWAqTn
1.1848287662599E+017	neutral	Curtis Painter was asked in interviews today if as the lead singer of Nirvana was getting the band back together.
1.19268781557162E+017	neutral	I've got a blog post coming up tomorrow. Topic? It's time to learn once and for all what Curtis Painter's got. Start the man. #Colts
1.1816751283898E+017	neutral	It's going to be a somber set tonight for Curtis Painter's Nickelback cover band, Something In Your Mouth.
1.18152030320734E+017	positive	Curtis Painter...we have a chance again! Can't believe Kerry Collins didn't throw us a pick-six tonight
1.12942221946405E+017	positive	Kerry Collins may look like an old mouse... and hold on to the ball like one... but is a Curtis Painter experiment REALLY that much better?
1.18167201797775E+017	positive	RT @PeterBurnsRadio: Curtis Painter is totally going to get lucky tonight, probably with another girl that looks just like him
1.18166757763584E+017	positive	The takeaway from tonight's game: the Colts' run defense was HUGE. And Curtis Painter rightfully owes us all (us especially) a big finger.
1.18362498155028E+017	positive	This may be a fact!! RT @RaheemBrock Curtis painter will help the colts win their first game! U heard it here first!!!
1.92143918392025E+017	neutral	Check out all of Monday's highlights in 2:19 with the Daily Zap: http://t.co/KfNhEft4
1.92143918392025E+017	neutral	Check out all of Monday's highlights in 2:19 with the Daily Zap: http://t.co/KfNhEft4
2.09167165633475E+017	neutral	Daily Zap OKC vs SAN June 2nd 2012:   Daily Zap OKC vs SAN June 2nd 2012  Check tonight's e... http://t.co/0o317Q3H Wait 5s,pressSKIP AD
1.87457349441696E+017	neutral	Daily Zap: April 3rd:   Daily Zap: April 3rd  Check out a whip around the league for all the highlights from ton... http://t.co/wCD04IL2
2.56279185079812E+017	neutral	NBA Video - The Daily Zap: All the action from Wednesday's six pack can be found right here in the Daily Zap. http://t.co/N1HoDRMa #NBA
2.63626522752066E+017	neutral	The @Cavs, @MiamiHEAT &amp; @DallasMavs tip-off the season with Ws Tuesday night. http://t.co/xl31hLWk Daily Zap: http://t.co/WM6ws7SV
2.56294300894233E+017	neutral	The Daily Zap - All the action from Wednesday's six pack can be found right here in the Daily Zap. http://t.co/nMS3vDEv
1.00004394355012E+017	neutral	@iTasteLikCandy whoaa , well during the breaks i bee in dallas , so i might visit you in November , December , March , & thee Summer .
1.00047699386188E+017	neutral	@letmeRyed o ok, well i'm not coming back to dallas tonight
1.00003164631208E+017	neutral	@murphylee r yall going to be in dallas friday & saturday?
1.00047792348742E+017	neutral	@sistersncloth Yes, the Dallas event did. Remind me to send you a link tomorrow. It was on 10:00 news too. Our Ft Worth event had none tho.
1.0000274301977E+017	neutral	Trying to go out tonight!!! Where is there to go out here in Dallas????
1.00018657404518E+017	positive	Dallas!!! Are you ready to come have a great night with us?! We can't wait to blow the roof off with you!
1.0003182679767E+017	positive	Good luck and have fun! I'm think about ya'll in Dallas today. @DallasBVB @BrunetteInBigD #Fight #Alzheimers
1.00047657380221E+017	positive	Hope @elianacwg_31  lives it up tonight.. love you mama.. Will visit Dallas soon :))
1.00019348588077E+017	positive	Win or lose I think most Dallas fans would agree it's just great to play in games as big as this one tonight again after yrs of mediocrity.
1.00019165590598E+017	positive	Yep and that might b my move in Dallas tonight RT @AntwannetteBond: True! Tht would b fun.. @Breedlove_08
2.53923432746598E+017	negative	And the new season opener is against the Dallas Stars on Thursday, Oct 25. You probably shouldn't buy tickets yet. Call me cynical.
2.60802256637669E+017	neutral	@puckchk did i read the barons schedule right when it said we play the dallas stars at home on sunday?
2.53164344601366E+017	neutral	Dallas Stars forward Jamie Benn has signed with the Hamburg Freezers in Germany. He could make his debut against Mannheim on Friday.
2.64082281575096E+017	neutral	Get your ticket for a Detroit Red Wings Bus Trip on March 22nd against the Dallas Stars. http://t.co/F0oOYTEQ
2.53687315241779E+017	neutral	Tonight, Obama was the Buffalo Sabres and Mitt was the Dallas Stars. It may not seem right to the Sabres fans, but Dallas still won.
2.56882077956452E+017	positive	FLASHBACK FRIDAY:The Dallas Stars settle victoriously in to their new digs at the AAC. WATCH: First Game http://t.co/633zqGP2
2.60038446981214E+017	positive	i wish the nhl and nhlpa to come to an agreement so i can go to dallas to see my dallas stars in march
2.61315391794598E+017	neutral	@AnaBanana12 do you like @OurNameIsFun? Presale is tomorrow for Jan 31st show at DAR Constitution Hall.
2.53593434428944E+017	neutral	Anybody want some Dispatch tickets. They are playing next Thursday (Oct 11( at DAR Constitution Hall with Good... http://t.co/RqSWNGmA
2.40667419671151E+017	neutral	Going to see Estelle - Sat 9/15 in Washington, DC at DAR Constitution Hall! Check out the tour dates here -  http://t.co/yS4GMo58
2.39184804149617E+017	neutral	I'm going to Anthony Hamilton at DAR Constitution Hall in Washington, DC - Sep 15 http://t.co/PEcRmVHl
2.15167745426334E+017	neutral	July 8th... It's goin down at DAR Constitution Hall... I'm gonna make this last part rhyme... MB Y'ALL!!!!!
2.48549036922122E+017	neutral	November 3rd-Norfolk, VA-NorVa Theatre (NAS ONLY)November 4th-Washington,DC - DAR Constitution Hall......for you concert seekers out there !
2.10153392989942E+017	neutral	Who would go see @KChenoweth with me at DAR Constitution Hall on sunday evening?
2.20333731842499E+017	neutral	think ima go to Nicki Concert @ the DAR Constitution Hall on the 21st.. 2 chainz gonna be dere
2.63302077059576E+017	positive	Shaquille O'Neal All-Star comedy jam @ DAR Constitution Hall Sat. 8pm Nov 3, 2012 Washington DC.. Looks like it will be a great show!!
2.63776477978456E+017	negative	@ooteeny @stuwaldy will NEVER but the sun Jo, never!  EVEN - for a guaranteed date with Dave Grohl!!! Even then!!!
2.56380364044505E+017	neutral	@matt_bearden I have snuck into the Sunday night VIP party at ACL.. Got to meet Dave Grohl and party open bar style
2.56767050364633E+017	neutral	Guy sat opposite me on the train is the spit of Dave Grohl
2.55038229949071E+017	neutral	Queens of the Stone Age &amp; Dave Grohl sat on the stool - Regular John from Glastonbury during the Song For The Deaf tour http://t.co/nbSntwba
2.54915097972072E+017	neutral	Queens of the Stone Age's Regular John from Glastonbury during the Song For The Deaf tour &amp; Dave Grohl sat on the stool http://t.co/mitUJIF7
2.59351220685263E+017	positive	@Kirsty_182 my older brother is going to see Tenacious D on Sunday and Dave Grohl is going to be playing the drums there!!!!!!!
2.25644551975612E+017	neutral	@BravoLacy David Taylor?  A few yrs ago, whn he 1st came 2 stl, he went by apostle. My hubs used 2 play for his services.
2.33970693879001E+017	neutral	@mcgeecraig come see @theiqonsband, @Tijuana_Bibles, @Stone_Fox_Chase, and David Taylor at PivoPivo with me next Saturday
2.40284747790688E+017	neutral	Brand new updated logo, edited by David Taylor the new Executive Producer of ROC-TV. First introduction video will be up tomorrow!
2.43710849544487E+017	neutral	Check out some live jazz music from David Taylor and Tom Ogunribido today from 12-2pm in the LPC Student Center 2nd floor dining area!
2.20074049089442E+017	neutral	"I don't know of a rule that could stop QLD playing David Taylor" - the NRL to us on if QLD can play Taylor tomorrow in #Origin3 #nrl
2.44353327679291E+017	neutral	'Clockwinder-who wouldn't say no'. Launch at the Commons on Tuesday. The biog of the late David Taylor is the untold story of a virtuous MP.
2.36560243843277E+017	positive	@JimGellatly  come with me, and you will see @theiqonsband, @Tijuana_Bibles, @Stone_Fox_Chase, and David Taylor at PivoPivo tomorrow night
2.517630691292E+017	positive	@davetaylor2112 Hey there David Taylor. Nice to have you along sir. How is your Friday? #mushroomfm
2.28770650041487E+017	negative	@MoTheRipper I was like Shy Glizzy bouta be up at DC Star Saturday and he said Nigga no im not
2.56032456820527E+017	neutral	Beenie Man will be performing at Echostage (DC Star) next friday for the HU Yardfest Afterparty (18+ event) contact @SocaYute for tickets
2.41684194621809E+017	neutral	"@FrencHMonTanA: DMV I will be Performing LIVE @ DC Star this Saturday w/ Big and the Band shout to Sunshine + Bennyt"
2.4158849704201E+017	positive	DMV I will be Performing LIVE @ DC Star this Saturday w/ Big and the Band shout to Sunshine + Bennyt
2.39811565937897E+017	positive	I Will Be Performing at the DC Star on September 1st Hope Yall Can Come Thru! http://t.co/UXZjcSul
2.35223841209737E+017	positive	My 2nd time seeing @NICKIMINAJ was wen me Kiaya n Chante went to the DC Star we stood in line @ 330pm n they open the club doors at 12am lol
2.63087341399327E+017	negative	@dorcov YUP. And did you watch Degrassi from friday yet? looool awkward campbell
2.63122113706201E+017	neutral	I think every Friday im going to tweet: yay degrassi tonight. #getusedtoit
2.63063232695112E+017	neutral	People that are like 3rd year seniors &lt;&lt; It's about time you move on w/ high school. This is not Degrassi where you're the same age forever
2.62383689839833E+017	neutral	pretty little liarssss timeee, because i missed the premier on tuesday :3 then degrassi, then jshore... WOO for being occupied
2.62791989945332E+017	neutral	was sat watching Degrassi then came to the realisation that Little Things will be aired in a while.
2.64175553316282E+017	positive	@degrassihaha Going to the Holy Land (Canada) tomorrow. If I'm lucky, I'll meet some of the Degrassi gang. Well, in my dreams :P.
2.62442167388209E+017	positive	but rest assures I am watching Degrassi, and loving it may i add. (;
9.66791520689889E+016	negative	@charliemax Democrats will quickly implode and concede.  Obama will either veto the Boehner bill or invoke the 14th Amend...then IMPEACH!
9.6908119757697E+016	negative	Once again Democrats spent all night and this morning trying to talk down the stock market...whatever happens there can be no blank check!
9.13394147641262E+016	negative	RE: @leighacton What the heck was obama doing for the 1st 2 years when Democrats controlled everything?!!! http://disq.us/2lpzqm
9.16870005743944E+016	neutral	Democrats defeat Republicans 8-2 in Congressional baseball game tonight.
1.04908489066947E+017	neutral	RT @TAN_Network: Foreign Minister Surapong to file complaint against Democrats with police on Mon at 3pm
9.44328531982582E+016	neutral	RT @jamiedupree: The mantra from Republicans to Democrats today is, 'if you don't like our plan, then where is your plan"
9.12302782442373E+016	positive	All of the "real" Democrats won their respective races & will move on 2 face the 6 recalled Republican state senators on August 9 #YesWeCan
9.66193336267694E+016	positive	RT @StevenTDennis: Today *very* rare day when Democrats will get healthier on their Club for Growth scorecards than most Republicans.
9.66191479742914E+016	positive	Today *very* rare day when Democrats will get healthier on their Club for Growth scorecards than most Republicans.
9.34970436156293E+016	positive	Well the cool thing with Democrats in power, DOMA is getting reviewed on the 20th.
1.94634714240393E+017	neutral	Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm! Kitakits, Taongbayan :)
1.94634971951018E+017	neutral	UPDATE: Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm! -- adminKIM
1.83753162899997E+017	positive	Err:508
1.94636321149559E+017	positive	@DENIESSEsters: Mallshow with the #PBBUnlimited BIG 4 + Wendy, Divine, Deniesse at Pacific Mall Legaspi Landco Plaza, April 30, 6pm! :)
1.8862918401119E+017	positive	Big 4 with Kevin, Deniesse, Devine, and Ryan sa kick off ng PBB Teen Edition 4 on Sunday, April 8 at 9pm.#excitedmuch!!!#BiggelonTV
2.06053011410272E+017	positive	Happy 3rd Monthsary #Loverss! :) Salamat sa pag support ky Ate @deniessejoaquin :) All for Deniesse, All for the Love. http://t.co/fSMBsxu5
2.64228066614723E+017	negative	@_JustAnother1 smh I'm just waiting on the black ppl to cuss me out tomorrow about Denzel lol NIGGAS!!!
2.642573356592E+017	neutral	I want to go watch Denzel's new movie tomorrow! Someone take meeeeeeeeeee.
2.64178691364495E+017	positive	7:15pm tomorrow night I have a date with Denzel! #Flight I can't wait!
2.64210601952281E+017	positive	@lakeshow73 it's out already?  Thought it was tomorrow? Denzel is the best EVER. Movie looks amazing.
2.64204267370451E+017	positive	Cant wait to see "Flight" on Saturday, Denzel is one of the best actors in the world alongside Leo and De Niro
2.64184542305346E+017	positive	Gotta go see Flight tomorrow Denzel is the greatest actor ever
2.6419163132502E+017	positive	That movie Flight with Denzel looks really good! May have to go check it out
